review_text,rating_svg,date,location,supplier_response,company,rating
"I ordered a starter motor for an Iveco 35-10 Daily on 20 July,2018 and it was paid in full using Paypal / Credit Card. It never got delivered to the Berlin address. Many emails, faxes later ( numerous automatic email replies that promise action in 1-2 days bur result in nothing happening), I am still without what I ordered and paid for. It is impossible to contact a human by telephone. I have also sent a tracking letter stating the problem. The customer service is appalling and needs investigation by the state. Extremely bad business practice. They take your money and waste your time!           Malcolm Fairburn",stars-1.svg,2018-08-08 16:34:17+00:00,GB,"Hallo Malcolm, für die Unannehmlichkeiten möchten wir uns entschuldigen. Bitte schicke uns deine Kunden- und Belegnummer an folgende Mail Adresse: hilfe@atp-autoteile.de Gleich nach Eingang deiner Angaben, werden wir dein Anliegen umgehend überprüfen. Beste Grüße, Jens / ATP-Kundenbetreuung",atp-autoteile,1
"Be aware, untrustworthy company. They refuse to contact me in 3 weeks. I hope somehow to get my money back(320 euros).After 2 weeks of waiting, i email them to cancel my order because i need that part and never get contacted by them.Never again.Edit1 : i've email them again, this time to the adress they left here in reply. Still no respond. Still not recommend.",stars-1.svg,2018-08-20 16:37:13+00:00,RO,"Hallo Daniel, für die Unannehmlichkeiten möchten wir uns entschuldigen. Bitte schicke uns deine Kunden- und Belegnummer an folgende Mail Adresse: hilfe@atp-autoteile.de Gleich nach Eingang deiner Angaben, werden wir dein Anliegen umgehend überprüfen. Beste Grüße, Jens / ATP-Kundenbetreuung",atp-autoteile,1
"Ordered parts 2 months ago, got half of it and can't get in touch with them. Never again.",stars-1.svg,2018-07-27 17:25:20+00:00,SE,"Hello Jens, thank you for your message. Please send us your customer number to following e-mail: hilfe@atp-autoteile.de Kindest regards, Jens / customer service",atp-autoteile,1
"They never replied to any of my messages! Dreadful customer service. I ordered a set of rear arms (left and right). They sent one arm of different type, but still for my car. In order to save time and money I decided to keep that arm as a spare and I asked them to send me the correct part at a fair price as soon as possible (taking into account the price of the wrong part sent). I wasted a week trying to contact them without any luck. I needed to order from them again as only they sell that particular brand (+£20 from my pocket to cover their incompetence). Their current company rating on here is 4.1. out of 10. I should have read reviews before dealing with them.",stars-1.svg,2018-07-23 06:14:27+00:00,GB,"Hi Axel, thank you for your feedback. Please accept our apologies for the experience with the recent purchase. We clearly fell below our promised standards. We are very sorry about that. If you have any questions, let our team know at hilfe@atp-autoteile.de. Best wishes, Walter / ATP-Customerservice",atp-autoteile,1
"Extremely poor and amateurism customer service. Order ATP-001-20875456Ordered parts and products June 13th. Today after nearly 3 weeks, 3 mails and 7 phone calls ""no reaction or response at all"" to when the goods will be shipped.Now asked PayPal to reimburse the payment of 178 Euros.",stars-1.svg,2018-07-01 11:47:39+00:00,DK,"Hallo Holger, für die Unannehmlichkeiten möchten wir uns entschuldigen. Bitte schicke uns deine Kunden- und Belegnummer an folgende Mail Adresse: hilfe@atp-autoteile.de Gleich nach Eingang deiner Angaben, werden wir dein Anliegen umgehend überprüfen. Beste Grüße, Jens / ATP-Kundenbetreuung",atp-autoteile,1
"Definitely ATP is my worst eshop experience. I spend over 300 EUR for Atera bike carrier 25 days ago and I have no parcel, no money and it is not possible to contact the seller. Their only reaction is an answer for negative review ""please send details of your purchase on hilfe@..."". It is only auto-response. They don't answer any emails. It is also not possible to call them. AVOID them if you don't want to be a victim of a fraud.",stars-1.svg,2018-06-23 09:14:06+00:00,PL,"Hallo Lukasz, für die Unannehmlichkeiten möchten wir uns entschuldigen. Bitte schicke uns deine Kunden- und Belegnummer an folgende Mail Adresse: hilfe@atp-autoteile.de Gleich nach Eingang deiner Angaben, werden wir dein Anliegen umgehend überprüfen. Beste Grüße, Jens / ATP-Kundenbetreuung",atp-autoteile,1
"Hello everybody,I am very sad with this shop. I have decided to place an order, promising to be shipped within 3-4 days. Order has been paid but still waiting to be delivered -already 2 weeks gone. No part, no money and car is inop.Nobody is coming on the phone, no email answer, no customer service at all.Bottom line__________After huge effort and couple of weeks waiting, money has been returned back. However I have lost more than time in this case.",stars-2.svg,2018-06-22 07:59:02+00:00,DE,"Hello Michal, we apologize for the inconvenience. Please send us your customer and document number to the following e-mail address: hilfe@atp-autoteile.de Immediately after receiving your information, we will promptly check your request. Best regards, Jens / ATP customer service",atp-autoteile,2
Five Star deserved!,stars-5.svg,2018-06-13 11:20:13+00:00,CH,"Hi Driton, thanks for the comment! We're so happy to hear that you're enjoying your ATP experience. Best wishes, Walter / ATP-Customerservice",atp-autoteile,5
Tried to cancel my order as I no longer required the product but they told me it had already been sent which I accepted even tho I’d received no tracking info or the item hadn’t been marked as dispatched on eBay. I then asked for the tracking info but then was told due to a system adjustment my parcel would be dispatched in the next 1-3 days and if I wanted to cancel reply with Storno (cancellation in German) as the subject and they would happily do this so I did straight away with no success. They just reply with the same email so iv continuously done this for the last few days and asked for tracking info but no one replies. Still waiting for parts to turn up. Definitely won’t be using again. Not a good customer experience at all,stars-1.svg,2018-06-06 20:02:03+00:00,GB,"Hello Mike, thank you for your message. Please write your customer number to our E-Mail: hilfe@atp-autoteile.de Best Regards, Jens",atp-autoteile,1
"commnade ebay 20/02 colis retourné par la poste, nous n’avons jamais eu le colis  l’adresse etait incomplète du au mauvais bon de livraison car mon adresse etait a moitier et pas complete. depuis il y a eu 2 echange email puis plus rien j’ai envoyé des email de partout, paypal ne nous a meme pas remboursé alors que nous n’avons rien reçu 194€ que je compte bien me faire rembourser ou mon colis renvoyé, personne repond mastercard a été contacté c’est inadmissible et je suis vendeur pro sur ebay  e sont des voleurs tous simplement comme en chine c’est les mêmes dernier message du 7mars is last message. Hello,thank you. We have corrected your adress now.As soon as we receive the parcel back we will arrange a new delivery.Mit freundlichen Grüßen | Kind regardsMarinaCustomer Contact Centre | AgentATP Auto-Teile-Pöllath Handels GmbHATP Auto-Teile-Pöllath Handels GmbH | Am Heidweg 1 | D-92690 PressathAmtsgericht Weiden i. d. OPf., HRB 2867 | Geschäftsführer: Peter PöllathUmsatzsteuer-Identifikationsnummer gemäß § 27a Umsatzsteuergesetz: DE814209745Schlichtungsverfahren: Die Europäische Kommission unterhält eine Plattform zur außergerichtlichen Online-Beilegung von Streitigkeiten zwischen Verbrauchern und Unternehmern (OS-Plattform). Die Plattform erreichen Sie unter-----------------Original message:-----------------Neue Nachricht: hallo, return me my order if i don...Neue Nachricht von: destock-case (1,738 )hallo, return me my order if i dont recept first time you add not complete adresse !resend me and controle all adress is write on package and send dhl at home not just in DE sure i recept packageIF YOU DONT ADD FULL ADRESS POST OFFICE FRENCH RETURN DITECTLY OKcontrol my adress is sale twelve years ! thxthx i have canceled vacancyAntwortenAngebot aufrufenHallo brands4cars,hallo, return me my order if i dont recept first time you add not complete adresse !resend me and controle all adress is write on package and send dhl at home not just in DE sure i recept package  i cut my name for hereIF YOU DONT ADD FULL ADRESS POST OFFICE FRENCH RETURN DITECTLY OK control my adress is sale twelve years ! thxthx i have canceled vacancy- destock-caseBREMBO COATED BREMSSCHEIBEN Ø253 VOLL+ BELÄGE HINTEN AUDI A3 8P BJ 03-13Bestellstatus: BezahltAm 20. Feb. 2018 17:08 MEZ EUR 194,09 gezahlt per PAYPAL für ArtikelArtikelnummer: 361453371181Transaktionsnummer: 924314874023",stars-1.svg,2018-03-30 06:41:44+00:00,FR,"Hello Gabriel, thank you for your message. Please send your customer number to the following e-mail adress: hilfe@atp-autoteile.de Kindest regards, Jens",atp-autoteile,1
Poor customer service. Bought a set of continental headlights from them on ebay. One when faulty while traveling in France. Had to send it back through French postal service to get refund. Poor communication and dragging their feet all the way meant over 2 months delay for full refund. Expect they did this so I could not post a feedback on ebay after the 60 days period.,stars-1.svg,2018-03-10 10:14:36+00:00,PT,"Hello Ivan, thank you for your message. We have already forwarded your request to our customer service. Best regards, Jens / marketing",atp-autoteile,1
"I’m pretty sure that this review makes no difference to ATP or my case, but hopefully people will think twice before buying anything from this company.I purchased a Sachs clutch kit from ATP, for my Audi A4. The payment and delivery went fine and quick, which is probably the only positive thing I have to say about this company.We had scheduled a repair at a local mechanic for a gearbox and clutch replacement, so we delivered the ATP clutch as per agreement to the mechanic. However, when the mechanic went to fit the new clutch to the car, he noticed that the clutch didn’t fit and was actually a LUK clutch (completely different brand to Sachs). The clutch was branded LUK on one side and Sachs on the other. As the car was taking up space on a lift and the mechanic couldn’t wait for a new clutch to be delivered, we had to buy the correct clutch locally. Unfortunately it didn’t come with a clutch release bearing, so we had to use the one supplied with the clutch kit from ATP.I called ATP and explained the situation (in German, as apparently only one or two ATP employees speaks English) and asked if it was possible for me to return the incorrect clutch without the bearing, to which they replied yes. I returned the clutch as agreed, and for a long period of time I heard nothing from them, so I decided to call them to see if they received the clutch. After a couple of calls, they informed me that they had in fact received the clutch, but that the bearing was missing and that they could not refund me as the set was not complete. I tried to explain the situation several times with no luck and no sympathy.ATP sells the exact clutch release bearing on their website and I informed them, that I would happily pay for the bearing that I had used from the kit, so they could replace it in the kit. But for some reason this is impossible to do for ATP. In theory I could just get the clutch back, buy the bearing, put it in the box and return a complete set. I have now spent several hours on the phone, trying to first of all get through to them on the phone, which is a nightmare. And when I finally manage to get through, nobody speaks English (fortunately I speak a little German). The employees that answer the phone cannot make any decisions and needs to speak to their supervisors and promises to call back, which they NEVER do, so you have to start all over every time you get through to them.To make things even better, now ATP wants me to pay them to return the wrong clutch to me.",stars-1.svg,2017-11-01 10:31:36+00:00,DK,,atp-autoteile,1
"Talking about: atp-autoteile.DEBe very careful! Bought a catalytic converter for a Renault, they did sent it to me but forgot the parts to assemble it. (They were included in the price and shown on the website.)  Because the bad quality it could not be fitted with the original Renault or other clamps. The flange was much to low. After a every email they promised me to send the missing parts within a few days. But they didn't. Tried to call them but could not reach them. (Tried it 17 times one afternoon, they put you on hold and then disconnect after 5-10 minutes waiting.)So brought the car to garage where they welded the catalytic converter to the exhaust system. To my surprise, after 10 weeks or more, I got without any warning the missing parts in the mail! Thanks!Real sad company, they don't even try to help their customers!",stars-1.svg,2017-08-04 14:33:47+00:00,NL,Dear MdB Please accept our sincerest apologies for any inconvenience you have been caused. These mistakes must not happen. We are always trying to improve the service for our customers and offer the best quality. Best regards ATP,atp-autoteile,1
"""no risk 90 day money back guarantee"". Yeah sure.Bought a Chinese made A/C compressor for my Mercedes from them. It leaked badly. Not because it was broken or something. The design was bad and impossible to  create a sealed system.Sent the unit back. They made every single excuse you could imagine - I hadn't given them a chance to fix the problem, so no warranty (I did  they answered no questions about making the product actually work). - I didn't include the original mechanic's invoice - (I did, right on top of the compressor)- They inspected the thing and claimed  there was no proof of the defect occuring before the installation (simply, the replacement part was of a bad design - didn't work before, didn't work after, despite trying many things to prevent having to pay to uninstall and then install a different one)- The invoice didn't show what they needed to see - no warranty (my Italian speaking mechanic hardly understands what I ask him in english, however, I made sure he did the job right - flushing, replacing the drying unit, etc.)In short, they kept the part (probably re-sold it) and kept the money also!Edited October 25, 2018: ATP tried hard to remove this review about a year ago. Fortunately, after trustpilot looked at the evidence, this review remained. Don't be fooled by the feeble bluff of an offer to resolve the issue more than two years after the fact. Do yourself a favour and listen to my and all others' experience in buying cheap, poorly made non-functional parts and purchase your car parts from a reputable source. Otherwise, we told you so. My mistake cost me 179 euros for the compressor plus nearly 300 euros extra for my mechanic's huge efforts to try to make the thing work and then remove it and replace it with a unit from Mercedes.",stars-1.svg,2018-10-25 05:29:50+00:00,IT,"Hi Maurice, thanks for your comment. We're sorry to hear about your experience. Would you mind emailing hilfe@atp-autoteile.de with a full report on your experience and we'll look into this. Kind regards, Walter / ATP-Customerservice",atp-autoteile,1
"Again. They sent my packet to the wrong address and they asked me to send them my address. I replied and they ask me again for my address. This goes on and on and I have sent them my address about 8 times and yesterday they mailed me asking me for my address again.Dont buy from this shop!I have to contact PayPal to get my money back.Their customer contact is a joke. One woman who answered only said Good Bye and put the phone down.Even 1 star is generous and Trust pilot should give us an option for zero star.To stop bad reviews in facebook they filter out all the bad comments.Update 05-05-2017.They are helpless. They cant read and sending me copy and paste mail asking me for my address again. Update 16-05-2017.I called ATP again and was told by an arogant woman to send email againI complained to PayPal and the response was immediate and 2 days later, ATP gave me a refund.Why does such a nice shop with so many good parts treat customers this way? I am lost.",stars-1.svg,2018-03-15 18:53:27+00:00,NO,,atp-autoteile,1
I had a problem with a piece which did not fit to my car. I return the cardan and was reimbursh. Serious people.. Would recommand it.,stars-5.svg,2017-04-04 09:59:37+00:00,LU,,atp-autoteile,5
"Ordered car parts on 21/10/2016 no dispatched yet today is 31/10/2016. I have been emailed them, they says that they do not have the part in the stock, but when you are looking on their website the part is in the stock.Received an email from autoteile.de that the parcel(order) will be dispatched on 26/10/2016 but no oder delivering yet, seems that is the way how Autteile.de treat their customers (""good business"").",stars-1.svg,2016-10-31 10:40:49.758000+00:00,IE,Dear Mr Bet We sincerely apologize for the delay and the inconvenience you have been caused. We will do our best to improve the service for our customers. Best regards ATP,atp-autoteile,1
"I warn anyone to stay clear of this conning poor quality company. Bought a turbo from them that leaked where the actuator arm is attached and they didn't honour the warranty because they said it was fitted incorrectly. Even if it was, it wouldn't leak there so stay away from these crooks.",stars-1.svg,2016-09-07 22:50:37+00:00,GB,,atp-autoteile,1
I would like my money returned to paypal account. Because of continues and expose lerverings date. Kundennummer 3662902,stars-1.svg,2016-06-09 06:44:03+00:00,DK,,atp-autoteile,1
Payd my ticket twice. After a month i still havent got my 385.50 €. Wrote to ATP twice with me account info,stars-1.svg,2015-12-03 10:46:29.961000+00:00,DK,,atp-autoteile,1
"I ordered a compressor and a condensor on their website. I got a confirmation, so I paid with the credit card. After three days I got a mail that they can´t deliver the compressor and they asked if I wanted to cancel the complete order. I answered yes, I will buy compressor and condensor somewhere else. After a very long and tiring email conversation I got the money back for the compressor but not for the condensor! They say that they have sent the condensor by mistake, but now are waiting for the condensor to return to them. They have given me this answer for over two months now, so I just have to accept that I have been really tricked by this company.",stars-1.svg,2015-11-18 20:46:35.959000+00:00,SE,,atp-autoteile,1
"ATP has trouble finding out which bits it takes a set. Then when you get the wrong bits, they will not exchange them after some days. So you must change the parts at once you get them, also hoping for the best. All in all, a poor service.",stars-2.svg,2012-04-16 19:03:36+00:00,DK,,atp-autoteile,2
"This is a great store which I can recommend for anyone looking for quality car parts.

The shipping is fast, they stock good brands and most importantly they handle warranty claims without issues... See more",stars-5.svg,2025-12-05 18:28:05+00:00,,,motointegrator,5
The ordering process went smoothly. Have ordered many times from this company everything has gone smoothly until you have to complain about several products for the first time that have been damaged d... See more,stars-1.svg,2026-02-26 22:14:06+00:00,,,motointegrator,1
Bought a Helmet from them have asked over 5 times for tracking absolutley no reply and it's been a week now. If I hear nothing by weekend will cancel my order and get a refund absolutley useless. UPDA... See more,stars-5.svg,2024-12-18 09:54:37+00:00,,,motointegrator,5
I ordered a replacement light for my car and I was super impressed by the price (only around 60€). It arrived within 2 days and it was in perfect condition on arrival. They had packaged it really well... See more,stars-5.svg,2024-08-14 14:44:29+00:00,,,motointegrator,5
The ordering process went smoothly. Have ordered many times from this company everything has gone smoothly until you have to complain about several products for the first time that have been damaged during delivery. Have made a complaint to the company on 15/1 and received. We are on 26/2 today and the company still has not heard from me it has been almost over 6 weeks! I can only advise you against this spare parts dealer. Save yourself the stress of complaints and order directly from somewhere else!,stars-1.svg,2026-02-26 22:14:06+00:00,SE,"Dear customer, We are very sorry that some of the products were damaged during transport. Please contact our customer service department as soon as possible. Our advisors are also available by phone and speak English. Kindly provide your order number, and they will resolve the issue immediately. Best regards, Adrian",motointegrator,1
Reply from Motointegrator.de,stars-5.svg,2025-12-22 16:12:25+00:00,IT,"Lieber Kunde, Herzlichen Dank für Ihr positives Feedback! Wir freuen uns sehr darüber. Viele Grüße Adrian",motointegrator,5
The ithem was on stock ans shipped fast. The item arrived in four days in The Netherlands.,stars-5.svg,2025-12-16 20:04:40+00:00,NL,"Lieber Kunde, vielen Dank für diese hervorragende Bewertung und Ihren netten Kommentar. Viele Grüße Adrian",motointegrator,5
Reply from Motointegrator.de,stars-5.svg,2025-12-10 11:22:08+00:00,HR,"Lieber Kunde, Vielen lieben Dank für Ihre netten Worte! Es bedeutet uns sehr viel zu wissen, dass Sie mit unserem Service zufrieden sind. Bis hoffentlich ganz bald! Viele Grüße Adrian",motointegrator,5
"This is a great store which I can recommend for anyone looking for quality car parts.The shipping is fast, they stock good brands and most importantly they handle warranty claims without issues which can be problematic with some other stores.They could work some on their packaging though, one time the package feel apart in shipping. But no items went missing or was damaged so it was a minor issue.",stars-5.svg,2025-12-05 18:28:05+00:00,SE,"Dear customer, thank you very much for your positive review. Regards, Adrian",motointegrator,5
I have ordered brakes from motointegrator but DHL flagged the package as damaged wich means it has never reached my door. something that happens a lot at moto integrator because they have poor packaging. i ordered 26-08-2025 and up until this day 10-11-2025 there has only been replys from moto integrator that i would need to wait a little longer. they stopped writing the service employee's name under the message probably due to accountability. i have reached out about ten times to find a solution. they are not helping me in any way at this point.Update:After writing this review and telling that I would. The whole situation was solved in about 2 hours. I am happy that they really do care about customer satisfaction. Bumped the rating up to three stars because 5 and one stars Denises by two is three stars.,stars-3.svg,2025-11-10 19:49:43+00:00,NL,"Dear Customer, just as you noticed, we care deeply about customer satisfaction. We are glad that the issue has been resolved. Remember that our advisors are always at your disposal. We look forward to further fruitful cooperation. Best regards, Adrian",motointegrator,3
"I ordered a clutch that arrived damaged and returned it right away. It’s been over two months now and I still haven’t received my refund of around €350. Every week I send an email, and every week I get the same reply: that they can’t reach UPS. However, UPS clearly states the sender must handle it. This company refuses to take responsibility and drags things out endlessly. Avoid at all costs!FRD-911-682-469",stars-1.svg,2025-09-08 15:13:04+00:00,FR,"Dear Customer, We apologize for the inconvenience. Our claim with UPS for your returned order has been approved, and our customer service team sent you an email today with an update regarding your refund. We appreciate your patience and are working to ensure your refund is processed as quickly as possible. Please check your inbox (and spam folder) for our message, and do not hesitate to reach out if you have any further questions. Kind regards, Sonia",motointegrator,1
Do not buy postage is slower than service mail from China. Paid £10 for 3-4 day delivery two weeks later still waiting. The site should clearly state it is in Germany,stars-1.svg,2025-07-07 10:20:47+00:00,ES,"Dear customer, Thank you for your feedback! We are very sorry about the delay in delivery. Unfortunately, we have no influence over our supplier. As for the company’s location, the store’s address with a German domain clearly indicates that the shop is based in Germany. Best regards, Adrian",motointegrator,1
"Very bad experience. Part was advertised as next day delivery in NL, but will take a week. Email them instantly, but they refuse to cancel although the part is not even shipped yet.  Also they charge VAT although we supplier our VAT nr, the invoice has no VAT but the payment included VAT.  Do not buy here, typical Polish scam parts side acting like they are in The Netherlands.",stars-1.svg,2025-06-04 18:59:39+00:00,US,"Dear customer, We are very sorry for the delay in the delivery of your shipment. Please contact our customer service department so that we can work out the best solution for this situation. We truly care about ensuring you are satisfied with our service. Kind regards, Adrian",motointegrator,1
"I placed an order on May 7, which was never delivered. The DHL tracking never moved, and I had to follow up multiple times via email without getting clear answers.After more than a month of delays, I finally received a refund, but only after repeated messages, opening a DHL investigation, and posting a public review. A credit note was issued, but not even an email confirming that a refund was being processed.I'm glad the case is now resolved, but the customer service experience was frustrating and unprofessional. Hopefully, they improve their handling of support cases — I won’t be ordering again unless that changes.",stars-2.svg,2025-06-19 15:12:30+00:00,BE,"Dear Customer, unfortunately, there is no information in our system regarding this order. Please contact our customer service department again. Our advisors are also available by phone. At this point, they are obliged to file a complaint with our supplier and clarify the matter. Regards, Adrian",motointegrator,2
I am very satesfied with the service Moto Int. give us.,stars-5.svg,2025-05-16 16:06:20+00:00,SE,"Dear customer, thank you for your positive feedback! Regards Adrian",motointegrator,5
They send me a broken caliper. And refuse to resolve or give me my money back. They are not responsive on my questions how to resolve this. Awful company.Edit: I did provide my order number several times. What the company states is an invalid argument,stars-1.svg,2025-05-07 06:47:12+00:00,NL,"Dear customer, unfortunately, you did not provide your order number, and we are unable to verify this case. Please contact our customer service department again. Our advisors are also available by phone and speak English. Best regards, Adrian",motointegrator,1
Reply from Motointegrator.de,stars-5.svg,2025-02-24 15:06:18+00:00,SE,"Dear customer, thank you for your positive feedback! Regards Adrian",motointegrator,5
"The best website to order car parts in Europe, it would be better and good experience for customers if they add the possibility to pay in 4 with PayPal, overall good experience and kind customer service.",stars-5.svg,2025-02-10 13:34:03+00:00,US,"Dear customer, thank you for your positive review! Regards, Adrian",motointegrator,5
Very good price fast shipping and trouble free service,stars-5.svg,2025-01-25 14:31:51+00:00,DE,"Dear customer, thank you very much for your positive feedback! Regards, Adrian",motointegrator,5
Reply from Motointegrator.de,stars-5.svg,2025-01-11 12:28:23+00:00,HR,"Dear customer, thank you for zour positive review! Regards, Adrian",motointegrator,5
Bought a Helmet from them have asked over 5 times for tracking absolutley no reply and it's been a week now. If I hear nothing by weekend will cancel my order and get a refund absolutley useless. UPDATE!!!! there was issues beyond our control affecting the whole process and they did contact me I just did not receive it. So I would like to say they are a good company who did do everything right but it was lost somewhere in communication. So yes very good company you have no worries ordering from them .,stars-5.svg,2024-12-18 09:54:37+00:00,NL,"Dear customer, unfortunately, you did not provide the order number, and we are unable to check the details. Please contact our customer service department again and provide the order number. Our advisors will check exactly where the order is located. Regards, Adrian",motointegrator,5
"Ordered two parts, one for the left side of the car and the other for the right. I received the same RIGHT part 7 days later. They made a mistake. Their solution is for me to send the parts back, wait until they receive it and then they might send the correct part again. And if I'm in a hurry, I have to order the part separatelly and I also have to cover the delivery cost. This company is a joke! Order number: ESD-503-866-811. I did order the correct items, it's you that didn't send the correct ones lol",stars-1.svg,2024-12-10 10:53:19+00:00,ES,"Dear customer, Unfortunately, you did not provide the order number, so we are unable to determine where exactly the error occurred and on whose side. We kindly ask you to return the product and place a new order for the correct item. We will refund the payment upon receiving the returned goods. Best regards, Adrian",motointegrator,1
Fast delivery and good price.For this time the products were well packed and protected but it is not like this every time !Liquid products are not delivered separately as it was done before.,stars-5.svg,2024-11-07 17:50:07+00:00,FR,"Dear customer, thank you for your positive review! Regards, Adrian",motointegrator,5
"very bad, poor quality goods.",stars-1.svg,2024-08-22 14:55:05+00:00,RO,,motointegrator,1
I ordered a replacement light for my car and I was super impressed by the price (only around 60€). It arrived within 2 days and it was in perfect condition on arrival. They had packaged it really well. I would definitely recommend them to anyone looking for car parks.,stars-5.svg,2024-08-14 14:44:29+00:00,DE,,motointegrator,5
"They deliver damaged (probably returned by someone) items. When asked for a replacement, they suggest returning the damaged item and they’ll refund it and then I would have to re-order the item again with new postal fee. They do not obey the German consumer law which states that they should fix or replace damaged items with NO additional cost to the consumer. When telling them this they stop responding.",stars-1.svg,2024-07-06 22:03:25+00:00,FI,,motointegrator,1
I bought a headlight for my car. It is defective. I wrote an email about it to complain about the defective headlight. At some point contact broke off and motointegrator stopped responding to my email. So far I have not been able to advertise the defective item and no one has responded to subsequent emails. The hotline after 20 minutes of waiting for a consultant still did not answer my call. The company is unprofessional and does not care about its customers.,stars-2.svg,2024-04-22 16:44:08+00:00,NL,,motointegrator,2
"I ordered from this site for the first time and regretted it.The package was damaged during transport at the DHL post office and they returned it to the motointergrator, they received the package but did not inform me about it. At my insistence, they sent me a coupon for 5 euros and said that they would refund my money in 10 working days and that I should re-order the items and pay again for the delivery that I had already paid, the refund is due in 10 days and it is incomplete. I feel cheated. On the phone call , they very unkindly said that I am sorry and that I will write an e-mail that the refund is incorrect.D62-562-158-405Update Everything was resolved in one day, the money was fully refunded and I received a coupon for a new shipment",stars-1.svg,2024-04-23 08:13:37+00:00,HR,,motointegrator,1
"All great !!Price very  goodShip  to Italy very  fast.Sure, i will turn  back to buy.Very  raccomanded",stars-5.svg,2024-04-13 14:05:37+00:00,IT,,motointegrator,5
"Ordered a part, received nothing. Sent them an email, nobody replied, nobody sent money back. It's a scam shop.",stars-1.svg,2024-01-10 10:40:46+00:00,CZ,,motointegrator,1
"Worn and sick sensor I do not recommend itThey say it has a 2 year warranty, but that's a lieWhen I called them, they said it could not be replaced. It only worked for two days and it brokeNo guarantee, nothing I do not recommend 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",stars-1.svg,2023-09-20 15:42:50+00:00,ES,"Dear customer, we would like to kindly ask you to contact our customer service. Our consultants will clarify the case. Best regards, Adrian",motointegrator,1
"Still cheaper then .NL and .BE for the same quality products.Good service, fast delivery and good customerservice.Recomended.",stars-5.svg,2023-08-18 11:10:43+00:00,BE,,motointegrator,5
"I ordered a towingbar. It was damaged in the shipping, i had to pay for the shipping myself. They refunded the part price but not the 32 euro return shipping . Emailed them about the problem but no response. Update: tried customer service Ümit Durmus but does not want to help. Final update: everything is sorted now in one day, happy customer here thanks!",stars-1.svg,2023-07-05 18:52:37+00:00,NL,"Dear customer, We need either an invoice or a receipt to prove the costs incurred. We would very much appreciate your urgent contact with our customer service to clarify the matter. Regards Adrian",motointegrator,1
Tried to order a bunch of goods and pay via credit card.  Only god knows why they tried to book the payment of my credit card (via PayPal) multiple times until my account was drained. All those individual payments are now pending despite the order not going through and leaving me without an order number or the possibility to order again - as funds in my account too low now.UPDATE: after 4 days funds have been reimbursed and back in my account. Did order with a different payment method and everything went well.,stars-3.svg,2023-05-20 03:30:07+00:00,NZ,"Dear customer, please contact our customer service department to clarify the problem. Regards Adrian",motointegrator,3
Sold me rotten badly stored tyre won't refund typical!They claim because I put the tyre on the bike it means that the tyre is good.rubbish!I am not god and cannot predict vibration in a tyre by looking at it.again poor service with no respect towards the customer.its all about your wallet!    D64-185-304-850I called Bridgestone EU and they said it's a manufacturing fault and that you can send it back for a replacement!,stars-1.svg,2022-12-20 13:12:11+00:00,GB,"Dear customer, unfortunately, you did not provide your order number. Please contact our customer service. Our advisors will explain this matter. Regards Adrian",motointegrator,1
"all ok, price good",stars-5.svg,2022-11-29 00:23:38+00:00,SI,,motointegrator,5
"Nice web shop with good prices and no surprises! if you order a well known brand, you will not receive a chinese substitution.",stars-5.svg,2022-11-16 09:36:28+00:00,FR,,motointegrator,5
I am fine with Motointegrator. But however I noticed significant price increase.,stars-5.svg,2022-11-08 02:05:36+00:00,HR,,motointegrator,5
Super Service,stars-5.svg,2022-10-28 06:29:38+00:00,DE,,motointegrator,5
Super !! fast shipping and god prices..,stars-5.svg,2022-10-24 21:11:42+00:00,DK,,motointegrator,5
Top!!!!!!!!!!!,stars-5.svg,2022-09-26 06:58:15+00:00,DE,,motointegrator,5
Top Top!As Always everything first class.,stars-5.svg,2022-09-25 19:37:39+00:00,BE,,motointegrator,5
best. best. best,stars-5.svg,2022-09-16 07:19:42+00:00,GE,,motointegrator,5
"Ordered several times and all positive. Quick shipment, you receive what you ordered so good experience. Will buy next time again.",stars-5.svg,2022-09-11 11:15:17+00:00,NL,,motointegrator,5
"First time that I used Motointegrator. Nice discounts, fast response and express delivery.",stars-4.svg,2022-08-25 18:42:35+00:00,HR,,motointegrator,4
Sehr hochwertiges Produkt und schnelle Lieferung,stars-5.svg,2022-08-03 23:17:02+00:00,LV,,motointegrator,5
Great seller ++++++,stars-5.svg,2022-08-02 18:26:35+00:00,FI,,motointegrator,5
Great service,stars-5.svg,2022-07-25 19:39:32+00:00,NL,,motointegrator,5
Excellent!! God prices and fast delivery!!,stars-5.svg,2022-07-12 08:58:58+00:00,SE,,motointegrator,5
"Fast shipping and handling, good packaging",stars-5.svg,2022-07-07 21:40:59+00:00,NO,,motointegrator,5
Fast shipping and delivery. Best price.,stars-5.svg,2022-06-27 19:38:53+00:00,SK,,motointegrator,5
"Best prices for car parts in EU, flat shipping cost, everything great, put free shipping for EU above 200 euros.",stars-5.svg,2022-06-14 09:40:58+00:00,HR,,motointegrator,5
"2 TRW brake discs in two different ""factory"" packages without factory seals. Cheap copies from China etc?",stars-2.svg,2022-06-11 07:04:42+00:00,FI,"Dear customer, please contact our customer support. Our consultants will carefully clarify the case. Zou can also send us a few pictures of the ordered item. Regards Adrian",motointegrator,2
